Time;Position;Rotation.X;Rotation.Y;FPS;Input;Position.x;Position.y;Position.z;distance;cumulative_distance;angle_diff
66418.6906;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3745;;-0.7701;4;0.4684;0;5.24409996737556;0
66418.7192;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.2985;;-0.7701;4;0.4684;0;5.24409996737556;0
66418.7468;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.2657;;-0.7701;4;0.4684;0;5.24409996737556;0
66418.7755;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3652;;-0.7701;4;0.4684;0;5.24409996737556;0
66418.8046;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3665;;-0.7701;4;0.4684;0;5.24409996737556;0
66418.8327;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.2022;;-0.7701;4;0.4684;0;5.24409996737556;0
66418.8598;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.2508;;-0.7701;4;0.4684;0;5.24409996737556;0
66418.8873;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4032;;-0.7701;4;0.4684;0;5.24409996737556;0
66418.9159;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4959;;-0.7701;4;0.4684;0;5.24409996737556;0
66418.944;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.5003;;-0.7701;4;0.4684;0;5.24409996737556;0
66418.9734;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.457;;-0.7701;4;0.4684;0;5.24409996737556;0
66419.0004;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3644;;-0.7701;4;0.4684;0;5.24409996737556;0
66419.0295;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.5174;;-0.7701;4;0.4684;0;5.24409996737556;0
66419.0566;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3997;;-0.7701;4;0.4684;0;5.24409996737556;0
66419.0862;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4919;;-0.7701;4;0.4684;0;5.24409996737556;0
66419.1142;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3214;;-0.7701;4;0.4684;0;5.24409996737556;0
66419.1408;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3442;;-0.7701;4;0.4684;0;5.24409996737556;0
66419.1699;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.5715;;-0.7701;4;0.4684;0;5.24409996737556;0
66419.1984;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4393;;-0.7701;4;0.4684;0;5.24409996737556;0
66419.226;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3947;;-0.7701;4;0.4684;0;5.24409996737556;0
66419.2546;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4809;;-0.7701;4;0.4684;0;5.24409996737556;0
66419.2828;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4416;;-0.7701;4;0.4684;0;5.24409996737556;0
66419.3104;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4833;;-0.7701;4;0.4684;0;5.24409996737556;0
66419.339;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.5666;;-0.7701;4;0.4684;0;5.24409996737556;0
66419.367;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4523;;-0.7701;4;0.4684;0;5.24409996737556;0
66419.3941;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4631;;-0.7701;4;0.4684;0;5.24409996737556;0
66419.4222;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.6151;;-0.7701;4;0.4684;0;5.24409996737556;0
66419.4493;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.6088;;-0.7701;4;0.4684;0;5.24409996737556;0
66419.4773;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.7342;;-0.7701;4;0.4684;0;5.24409996737556;0
66419.5064;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.7233;;-0.7701;4;0.4684;0;5.24409996737556;0
66419.5355;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.6425;;-0.7701;4;0.4684;0;5.24409996737556;0
66419.5621;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.5196;;-0.7701;4;0.4684;0;5.24409996737556;0
66419.5904;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.669;;-0.7701;4;0.4684;0;5.24409996737556;0
66419.6195;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.622;;-0.7701;4;0.4684;0;5.24409996737556;0
66419.6481;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4857;;-0.7701;4;0.4684;0;5.24409996737556;0
66419.6772;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4466;;-0.7701;4;0.4684;0;5.24409996737556;0
66419.7055;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3548;;-0.7701;4;0.4684;0;5.24409996737556;0
66419.7336;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3825;;-0.7701;4;0.4684;0;5.24409996737556;0
66419.7612;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4013;;-0.7701;4;0.4684;0;5.24409996737556;0
66419.79;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4253;;-0.7701;4;0.4684;0;5.24409996737556;0
66419.8175;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4147;;-0.7701;4;0.4684;0;5.24409996737556;0
66419.8461;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.5051;;-0.7701;4;0.4684;0;5.24409996737556;0
66419.8737;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4451;;-0.7701;4;0.4684;0;5.24409996737556;0
66419.9023;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4658;;-0.7701;4;0.4684;0;5.24409996737556;0
66419.9311;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4165;;-0.7701;4;0.4684;0;5.24409996737556;0
66419.9582;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3518;;-0.7701;4;0.4684;0;5.24409996737556;0
66419.9863;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4956;;-0.7701;4;0.4684;0;5.24409996737556;0
66420.0163;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.5196;;-0.7701;4;0.4684;0;5.24409996737556;0
66420.0434;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3274;;-0.7701;4;0.4684;0;5.24409996737556;0
66420.0715;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4199;;-0.7701;4;0.4684;0;5.24409996737556;0
66420.0996;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4459;;-0.7701;4;0.4684;0;5.24409996737556;0
66420.1291;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4607;;-0.7701;4;0.4684;0;5.24409996737556;0
66420.1567;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3453;;-0.7701;4;0.4684;0;5.24409996737556;0
66420.1845;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3823;;-0.7701;4;0.4684;0;5.24409996737556;0
66420.2126;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4421;;-0.7701;4;0.4684;0;5.24409996737556;0
66420.2402;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4538;;-0.7701;4;0.4684;0;5.24409996737556;0
66420.2693;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.5323;;-0.7701;4;0.4684;0;5.24409996737556;0
66420.2958;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4674;;-0.7701;4;0.4684;0;5.24409996737556;0
66420.3229;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.6736;;-0.7701;4;0.4684;0;5.24409996737556;0
66420.35;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.8;;-0.7701;4;0.4684;0;5.24409996737556;0
66420.3771;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.8613;;-0.7701;4;0.4684;0;5.24409996737556;0
66420.4062;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.9483;;-0.7701;4;0.4684;0;5.24409996737556;0
66420.4348;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.7808;;-0.7701;4;0.4684;0;5.24409996737556;0
66420.4619;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.7585;;-0.7701;4;0.4684;0;5.24409996737556;0
66420.4909;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.8129;;-0.7701;4;0.4684;0;5.24409996737556;0
66420.5185;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.678;;-0.7701;4;0.4684;0;5.24409996737556;0
66420.5461;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.7859;;-0.7701;4;0.4684;0;5.24409996737556;0
66420.5737;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.8408;;-0.7701;4;0.4684;0;5.24409996737556;0
66420.6017;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.8191;;-0.7701;4;0.4684;0;5.24409996737556;0
66420.6293;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.7939;;-0.7701;4;0.4684;0;5.24409996737556;0
66420.6579;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.9003;;-0.7701;4;0.4684;0;5.24409996737556;0
66420.6855;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.7516;;-0.7701;4;0.4684;0;5.24409996737556;0
66420.714;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.8028;;-0.7701;4;0.4684;0;5.24409996737556;0
66420.7411;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.717;;-0.7701;4;0.4684;0;5.24409996737556;0
66420.7689;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.8422;;-0.7701;4;0.4684;0;5.24409996737556;0
66420.7969;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.849;;-0.7701;4;0.4684;0;5.24409996737556;0
66420.8235;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.8967;;-0.7701;4;0.4684;0;5.24409996737556;0
66420.852;(-0.7701, 4.0000, 0.4684);301.6;3.1;36.0087;;-0.7701;4;0.4684;0;5.24409996737556;0
66420.8796;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.9059;;-0.7701;4;0.4684;0;5.24409996737556;0
66420.9077;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.9323;;-0.7701;4;0.4684;0;5.24409996737556;0
66420.9357;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.9105;;-0.7701;4;0.4684;0;5.24409996737556;0
66420.9623;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.8764;;-0.7701;4;0.4684;0;5.24409996737556;0
66420.9899;(-0.7701, 4.0000, 0.4684);301.6;3.1;36.1056;;-0.7701;4;0.4684;0;5.24409996737556;0
66421.0175;(-0.7701, 4.0000, 0.4684);301.6;3.1;36.117;;-0.7701;4;0.4684;0;5.24409996737556;0
66421.0463;(-0.7701, 4.0000, 0.4684);301.6;3.1;36.1337;;-0.7701;4;0.4684;0;5.24409996737556;0
66421.0733;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.9302;;-0.7701;4;0.4684;0;5.24409996737556;0
66421.1034;(-0.7701, 4.0000, 0.4684);301.6;3.1;36.0236;;-0.7701;4;0.4684;0;5.24409996737556;0
66421.133;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.7317;;-0.7701;4;0.4684;0;5.24409996737556;0
66421.1602;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.5898;;-0.7701;4;0.4684;0;5.24409996737556;0
66421.1888;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.6422;;-0.7701;4;0.4684;0;5.24409996737556;0
66421.2183;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.5791;;-0.7701;4;0.4684;0;5.24409996737556;0
66421.2464;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4395;;-0.7701;4;0.4684;0;5.24409996737556;0
66421.2748;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4114;;-0.7701;4;0.4684;0;5.24409996737556;0
66421.3039;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4609;;-0.7701;4;0.4684;0;5.24409996737556;0
66421.3319;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.2855;;-0.7701;4;0.4684;0;5.24409996737556;0
66421.3602;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3768;;-0.7701;4;0.4684;0;5.24409996737556;0
66421.3893;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3332;;-0.7701;4;0.4684;0;5.24409996737556;0
66421.4184;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.2775;;-0.7701;4;0.4684;0;5.24409996737556;0
66421.4455;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.1386;;-0.7701;4;0.4684;0;5.24409996737556;0
66421.4735;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3681;;-0.7701;4;0.4684;0;5.24409996737556;0
66421.5021;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.383;;-0.7701;4;0.4684;0;5.24409996737556;0
66421.5302;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3405;;-0.7701;4;0.4684;0;5.24409996737556;0
66421.5593;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3765;;-0.7701;4;0.4684;0;5.24409996737556;0
66421.5868;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.2751;;-0.7701;4;0.4684;0;5.24409996737556;0
66421.6144;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3713;;-0.7701;4;0.4684;0;5.24409996737556;0
66421.642;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4692;;-0.7701;4;0.4684;0;5.24409996737556;0
66421.6694;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.5383;;-0.7701;4;0.4684;0;5.24409996737556;0
66421.6975;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.5835;;-0.7701;4;0.4684;0;5.24409996737556;0
66421.7244;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.5792;;-0.7701;4;0.4684;0;5.24409996737556;0
66421.7535;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.7227;;-0.7701;4;0.4684;0;5.24409996737556;0
66421.7826;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.5935;;-0.7701;4;0.4684;0;5.24409996737556;0
66421.8107;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4711;;-0.7701;4;0.4684;0;5.24409996737556;0
66421.8393;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4738;;-0.7701;4;0.4684;0;5.24409996737556;0
66421.8678;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4265;;-0.7701;4;0.4684;0;5.24409996737556;0
66421.8949;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.379;;-0.7701;4;0.4684;0;5.24409996737556;0
66421.9245;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.5489;;-0.7701;4;0.4684;0;5.24409996737556;0
66421.9526;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3495;;-0.7701;4;0.4684;0;5.24409996737556;0
66421.9801;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3801;;-0.7701;4;0.4684;0;5.24409996737556;0
66422.0091;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4625;;-0.7701;4;0.4684;0;5.24409996737556;0
66422.0372;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3612;;-0.7701;4;0.4684;0;5.24409996737556;0
66422.0668;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3827;;-0.7701;4;0.4684;0;5.24409996737556;0
66422.0944;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.2192;;-0.7701;4;0.4684;0;5.24409996737556;0
66422.1225;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3149;;-0.7701;4;0.4684;0;5.24409996737556;0
66422.1511;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3429;;-0.7701;4;0.4684;0;5.24409996737556;0
66422.1797;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3113;;-0.7701;4;0.4684;0;5.24409996737556;0
66422.2083;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3374;;-0.7701;4;0.4684;0;5.24409996737556;0
66422.2373;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.2443;;-0.7701;4;0.4684;0;5.24409996737556;0
66422.2654;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.1609;;-0.7701;4;0.4684;0;5.24409996737556;0
66422.2945;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.2097;;-0.7701;4;0.4684;0;5.24409996737556;0
66422.3227;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.1773;;-0.7701;4;0.4684;0;5.24409996737556;0
66422.3493;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.1467;;-0.7701;4;0.4684;0;5.24409996737556;0
66422.3774;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3741;;-0.7701;4;0.4684;0;5.24409996737556;0
66422.408;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4038;;-0.7701;4;0.4684;0;5.24409996737556;0
66422.4345;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.1189;;-0.7701;4;0.4684;0;5.24409996737556;0
66422.4636;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3603;;-0.7701;4;0.4684;0;5.24409996737556;0
66422.4917;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.2423;;-0.7701;4;0.4684;0;5.24409996737556;0
66422.5198;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.2874;;-0.7701;4;0.4684;0;5.24409996737556;0
66422.5489;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3152;;-0.7701;4;0.4684;0;5.24409996737556;0
66422.5759;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.27;;-0.7701;4;0.4684;0;5.24409996737556;0
66422.6045;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4802;;-0.7701;4;0.4684;0;5.24409996737556;0
66422.6334;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.368;;-0.7701;4;0.4684;0;5.24409996737556;0
66422.6615;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.2836;;-0.7701;4;0.4684;0;5.24409996737556;0
66422.6885;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3317;;-0.7701;4;0.4684;0;5.24409996737556;0
66422.7176;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4875;;-0.7701;4;0.4684;0;5.24409996737556;0
66422.7457;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3741;;-0.7701;4;0.4684;0;5.24409996737556;0
66422.7726;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3994;;-0.7701;4;0.4684;0;5.24409996737556;0
66422.8017;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.5008;;-0.7701;4;0.4684;0;5.24409996737556;0
66422.8304;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4486;;-0.7701;4;0.4684;0;5.24409996737556;0
66422.8592;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.383;;-0.7701;4;0.4684;0;5.24409996737556;0
66422.888;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.2658;;-0.7701;4;0.4684;0;5.24409996737556;0
66422.9161;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.2457;;-0.7701;4;0.4684;0;5.24409996737556;0
66422.9447;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.2901;;-0.7701;4;0.4684;0;5.24409996737556;0
66422.9727;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.2689;;-0.7701;4;0.4684;0;5.24409996737556;0
66423.0008;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3043;;-0.7701;4;0.4684;0;5.24409996737556;0
66423.0291;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3326;;-0.7701;4;0.4684;0;5.24409996737556;0
66423.0577;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3291;;-0.7701;4;0.4684;0;5.24409996737556;0
66423.0855;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.2928;;-0.7701;4;0.4684;0;5.24409996737556;0
66423.1133;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3708;;-0.7701;4;0.4684;0;5.24409996737556;0
66423.1414;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4199;;-0.7701;4;0.4684;0;5.24409996737556;0
66423.169;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3847;;-0.7701;4;0.4684;0;5.24409996737556;0
66423.1986;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4769;;-0.7701;4;0.4684;0;5.24409996737556;0
66423.2271;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.354;;-0.7701;4;0.4684;0;5.24409996737556;0
66423.2552;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3122;;-0.7701;4;0.4684;0;5.24409996737556;0
66423.2828;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3486;;-0.7701;4;0.4684;0;5.24409996737556;0
66423.3114;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.42;;-0.7701;4;0.4684;0;5.24409996737556;0
66423.3389;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3927;;-0.7701;4;0.4684;0;5.24409996737556;0
66423.368;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.4803;;-0.7701;4;0.4684;0;5.24409996737556;0
66423.3969;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.3456;;-0.7701;4;0.4684;0;5.24409996737556;0
66423.4252;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.2783;;-0.7701;4;0.4684;0;5.24409996737556;0
66423.4544;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.2858;;-0.7701;4;0.4684;0;5.24409996737556;0
66423.483;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.192;;-0.7701;4;0.4684;0;5.24409996737556;0
66423.5126;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.159;;-0.7701;4;0.4684;0;5.24409996737556;0
66423.5416;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.0351;;-0.7701;4;0.4684;0;5.24409996737556;0
66423.5696;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.971;;-0.7701;4;0.4684;0;5.24409996737556;0
66423.5982;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.0194;;-0.7701;4;0.4684;0;5.24409996737556;0
66423.6264;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.0433;;-0.7701;4;0.4684;0;5.24409996737556;0
66423.6552;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.0512;;-0.7701;4;0.4684;0;5.24409996737556;0
66423.684;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.0433;;-0.7701;4;0.4684;0;5.24409996737556;0
66423.7136;(-0.7701, 4.0000, 0.4684);301.6;3.1;35.0083;;-0.7701;4;0.4684;0;5.24409996737556;0
66423.7435;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.9287;;-0.7701;4;0.4684;0;5.24409996737556;0
66423.7719;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.7411;;-0.7701;4;0.4684;0;5.24409996737556;0
66423.802;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.7941;;-0.7701;4;0.4684;0;5.24409996737556;0
66423.8301;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.6253;;-0.7701;4;0.4684;0;5.24409996737556;0
66423.8606;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.6851;;-0.7701;4;0.4684;0;5.24409996737556;0
66423.8889;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.5221;;-0.7701;4;0.4684;0;5.24409996737556;0
66423.9185;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.5997;;-0.7701;4;0.4684;0;5.24409996737556;0
66423.9469;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.5062;;-0.7701;4;0.4684;0;5.24409996737556;0
66423.976;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.5824;;-0.7701;4;0.4684;0;5.24409996737556;0
66424.0041;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.5678;;-0.7701;4;0.4684;0;5.24409996737556;0
66424.0332;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.6743;;-0.7701;4;0.4684;0;5.24409996737556;0
66424.0632;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.6337;;-0.7701;4;0.4684;0;5.24409996737556;0
66424.0917;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.515;;-0.7701;4;0.4684;0;5.24409996737556;0
66424.1198;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.5423;;-0.7701;4;0.4684;0;5.24409996737556;0
66424.1493;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.6505;;-0.7701;4;0.4684;0;5.24409996737556;0
66424.1763;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.5898;;-0.7701;4;0.4684;0;5.24409996737556;0
66424.2064;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.8223;;-0.7701;4;0.4684;0;5.24409996737556;0
66424.2337;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.6537;;-0.7701;4;0.4684;0;5.24409996737556;0
66424.2622;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.8409;;-0.7701;4;0.4684;0;5.24409996737556;0
66424.2918;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.8602;;-0.7701;4;0.4684;0;5.24409996737556;0
66424.3203;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.7529;;-0.7701;4;0.4684;0;5.24409996737556;0
66424.3489;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.7844;;-0.7701;4;0.4684;0;5.24409996737556;0
66424.3787;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.7719;;-0.7701;4;0.4684;0;5.24409996737556;0
66424.4079;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.6942;;-0.7701;4;0.4684;0;5.24409996737556;0
66424.4364;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.6428;;-0.7701;4;0.4684;0;5.24409996737556;0
66424.4655;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.6586;;-0.7701;4;0.4684;0;5.24409996737556;0
66424.4946;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.6255;;-0.7701;4;0.4684;0;5.24409996737556;0
66424.5232;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.6104;;-0.7701;4;0.4684;0;5.24409996737556;0
66424.5517;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.6284;;-0.7701;4;0.4684;0;5.24409996737556;0
66424.5813;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.6665;;-0.7701;4;0.4684;0;5.24409996737556;0
66424.6099;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.6308;;-0.7701;4;0.4684;0;5.24409996737556;0
66424.6395;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.6461;;-0.7701;4;0.4684;0;5.24409996737556;0
66424.6678;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.5507;;-0.7701;4;0.4684;0;5.24409996737556;0
66424.6974;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.594;;-0.7701;4;0.4684;0;5.24409996737556;0
66424.7261;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.5769;;-0.7701;4;0.4684;0;5.24409996737556;0
66424.7551;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.5938;;-0.7701;4;0.4684;0;5.24409996737556;0
66424.7842;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.5162;;-0.7701;4;0.4684;0;5.24409996737556;0
66424.8144;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.5356;;-0.7701;4;0.4684;0;5.24409996737556;0
66424.8415;(-0.7701, 4.0000, 0.4684);301.6;3.1;34.4247;;-0.7701;4;0.4684;0;5.24409996737556;0
